TransactionNo,Items,DateTime,DayType,Location,Date,Year,Month,Day,Hour,Month_Number,Day_Number
6108,Glazed Chocolate Cake,2017-06-02 11:53:23,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6109,Original Glazed,2017-06-02 11:57:28,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6110,Original Glazed,2017-06-02 12:00:50,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6110,Original Glazed,2017-06-02 12:00:50,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6110,Chocolate Iced Glazed,2017-06-02 12:00:50,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6111,Original Glazed,2017-06-02 12:03:20,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6112,Original Glazed,2017-06-02 12:15:42,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6113,Drinks,2017-06-02 12:31:44,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6113,Original Glazed,2017-06-02 12:31:44,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6113,Chocolate Iced Glazed,2017-06-02 12:31:44,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6114,Original Glazed,2017-06-02 12:31:57,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6115,Original Glazed,2017-06-02 12:34:37,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6115,Glazed Chocolate Cake,2017-06-02 12:34:37,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6115,Chocolate Iced Glazed,2017-06-02 12:34:37,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6115,Drinks,2017-06-02 12:34:37,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6116,Glazed Chocolate Cake,2017-06-02 12:46:20,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6117,Original Glazed,2017-06-02 12:48:56,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6117,Original Glazed,2017-06-02 12:48:56,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6117,Glazed Chocolate Cake,2017-06-02 12:48:56,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6118,Drinks,2017-06-02 13:03:11,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6119,Original Glazed,2017-06-02 13:04:40,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6120,Original Glazed,2017-06-02 13:26:48,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6121,Glazed Chocolate Cake,2017-06-02 13:28:11,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6122,Original Glazed,2017-06-02 13:29:02,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6123,Glazed Chocolate Cake,2017-06-02 13:31:58,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6123,Original Glazed,2017-06-02 13:31:58,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6124,Original Glazed,2017-06-02 13:49:08,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6125,Chocolate Iced Glazed,2017-06-02 14:01:52,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6125,Drinks,2017-06-02 14:01:52,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6126,Original Glazed,2017-06-02 14:05:37,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6126,Glazed Chocolate Cake,2017-06-02 14:05:37,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6126,Glazed Chocolate Cake,2017-06-02 14:05:37,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6126,Glazed Chocolate Cake,2017-06-02 14:05:37,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6126,Chocolate Iced Glazed,2017-06-02 14:05:37,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6126,Chocolate Iced Glazed,2017-06-02 14:05:37,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6126,Glazed Chocolate Cake,2017-06-02 14:05:37,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6127,Original Glazed,2017-06-02 14:07:17,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6127,Original Glazed,2017-06-02 14:07:17,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6129,Original Glazed,2017-06-02 14:09:29,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6129,Glazed Chocolate Cake,2017-06-02 14:09:29,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6129,Glazed Chocolate Cake,2017-06-02 14:09:29,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6130,Glazed Chocolate Cake,2017-06-02 14:25:31,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6131,Chocolate Iced Glazed,2017-06-02 14:52:34,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6132,Chocolate Iced Glazed,2017-06-02 14:54:04,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6133,Original Glazed,2017-06-02 14:58:09,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6133,Chocolate Iced Glazed,2017-06-02 14:58:09,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6133,Glazed Chocolate Cake,2017-06-02 14:58:09,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6134,Chocolate Iced Glazed,2017-06-02 15:12:19,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6134,Original Glazed,2017-06-02 15:12:19,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6134,Glazed Chocolate Cake,2017-06-02 15:12:19,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6134,Glazed Chocolate Cake,2017-06-02 15:12:19,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6134,Chocolate Iced Glazed,2017-06-02 15:12:19,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6135,Glazed Chocolate Cake,2017-06-02 15:15:10,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6135,Glazed Chocolate Cake,2017-06-02 15:15:10,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6135,Chocolate Iced Glazed,2017-06-02 15:15:10,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6135,Glazed Chocolate Cake,2017-06-02 15:15:10,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6135,Glazed Chocolate Cake,2017-06-02 15:15:10,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6135,Glazed Chocolate Cake,2017-06-02 15:15:10,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6136,Original Glazed,2017-06-02 15:15:51,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6136,Chocolate Iced Glazed,2017-06-02 15:15:51,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6136,Glazed Chocolate Cake,2017-06-02 15:15:51,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6137,Glazed Chocolate Cake,2017-06-02 15:34:04,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6137,Chocolate Iced Glazed,2017-06-02 15:34:04,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6138,Original Glazed,2017-06-02 15:34:54,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6139,Chocolate Iced Glazed,2017-06-02 15:42:17,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6139,Glazed Chocolate Cake,2017-06-02 15:42:17,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6139,Glazed Chocolate Cake,2017-06-02 15:42:17,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6140,Original Glazed,2017-06-02 15:45:24,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6140,Glazed Chocolate Cake,2017-06-02 15:45:24,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6140,Chocolate Iced Glazed,2017-06-02 15:45:24,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6141,Original Glazed,2017-06-02 15:45:52,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6142,Chocolate Iced Glazed,2017-06-02 15:46:51,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6142,Original Glazed,2017-06-02 15:46:51,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6142,Original Glazed,2017-06-02 15:46:51,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6142,Glazed Chocolate Cake,2017-06-02 15:46:51,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6142,Chocolate Iced Glazed,2017-06-02 15:46:51,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6143,Glazed Chocolate Cake,2017-06-02 15:48:36,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6143,Chocolate Iced Glazed,2017-06-02 15:48:36,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6143,Chocolate Iced Glazed,2017-06-02 15:48:36,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6143,Glazed Chocolate Cake,2017-06-02 15:48:36,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6144,Original Glazed,2017-06-02 15:50:30,Weekday,Jurong,2017-06-02,2017,June,Friday,Afternoon,6,4
6144,Chocolate Iced Glazed,2017-06-02 15:50:30,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6144,Chocolate Iced Glazed,2017-06-02 15:50:30,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6145,Original Glazed,2017-06-02 15:51:59,Weekday,Vivo,2017-06-02,2017,June,Friday,Afternoon,6,4
6146,Original Glazed,2017-06-02 16:24:36,Weekday,Jurong,2017-06-02,2017,June,Friday,Evening,6,4
6146,Drinks,2017-06-02 16:24:36,Weekday,Jurong,2017-06-02,2017,June,Friday,Evening,6,4
6147,Glazed Chocolate Cake,2017-06-02 16:37:37,Weekday,Vivo,2017-06-02,2017,June,Friday,Evening,6,4
6147,Chocolate Iced Glazed,2017-06-02 16:37:37,Weekday,Vivo,2017-06-02,2017,June,Friday,Evening,6,4
6147,Chocolate Iced Glazed,2017-06-02 16:37:37,Weekday,Jurong,2017-06-02,2017,June,Friday,Evening,6,4
6148,Original Glazed,2017-06-02 17:07:50,Weekday,Jurong,2017-06-02,2017,June,Friday,Evening,6,4
6149,Glazed Chocolate Cake,2017-06-02 17:20:47,Weekday,Vivo,2017-06-02,2017,June,Friday,Evening,6,4
6149,Glazed Chocolate Cake,2017-06-02 17:20:47,Weekday,Vivo,2017-06-02,2017,June,Friday,Evening,6,4
6149,Drinks,2017-06-02 17:20:47,Weekday,Jurong,2017-06-02,2017,June,Friday,Evening,6,4
6149,Original Glazed,2017-06-02 17:20:47,Weekday,Jurong,2017-06-02,2017,June,Friday,Evening,6,4
6150,Original Glazed,2017-07-02 08:39:43,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6151,Glazed Chocolate Cake,2017-07-02 08:54:43,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6151,Original Glazed,2017-07-02 08:54:43,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6152,Original Glazed,2017-07-02 09:04:47,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6152,Chocolate Iced Glazed,2017-07-02 09:04:47,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6153,Drinks,2017-07-02 09:20:13,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6154,Drinks,2017-07-02 09:20:47,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6155,Drinks,2017-07-02 09:21:15,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6156,Glazed Chocolate Cake,2017-07-02 09:29:22,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6156,Chocolate Iced Glazed,2017-07-02 09:29:22,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6156,Drinks,2017-07-02 09:29:22,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6157,Original Glazed,2017-07-02 09:51:29,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6158,Glazed Chocolate Cake,2017-07-02 10:13:58,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6158,Original Glazed,2017-07-02 10:13:58,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6158,Drinks,2017-07-02 10:13:58,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6159,Original Glazed,2017-07-02 10:17:13,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6160,Original Glazed,2017-07-02 10:20:21,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6160,Glazed Chocolate Cake,2017-07-02 10:20:21,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6161,Original Glazed,2017-07-02 10:28:30,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6162,Original Glazed,2017-07-02 10:31:27,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6162,Original Glazed,2017-07-02 10:31:27,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6163,Original Glazed,2017-07-02 10:33:42,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6163,Original Glazed,2017-07-02 10:33:42,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6163,Chocolate Iced Glazed,2017-07-02 10:33:42,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6163,Original Glazed,2017-07-02 10:33:42,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6164,Original Glazed,2017-07-02 10:51:55,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6164,Original Glazed,2017-07-02 10:51:55,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6165,Original Glazed,2017-07-02 10:56:03,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6165,Glazed Chocolate Cake,2017-07-02 10:56:03,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6165,Chocolate Iced Glazed,2017-07-02 10:56:03,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6166,Original Glazed,2017-07-02 10:59:21,Weekday,Vivo,2017-07-02,2017,July,Sunday,Morning,7,6
6166,Glazed Chocolate Cake,2017-07-02 10:59:21,Weekday,Jurong,2017-07-02,2017,July,Sunday,Morning,7,6
6167,Original Glazed,2017-07-02 11:02:19,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6168,Chocolate Iced Glazed,2017-07-02 11:04:36,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6169,Original Glazed,2017-07-02 11:07:33,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6170,Original Glazed,2017-07-02 11:26:48,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6170,Original Glazed,2017-07-02 11:26:48,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6171,Original Glazed,2017-07-02 11:43:00,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6171,Original Glazed,2017-07-02 11:43:00,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6171,Chocolate Iced Glazed,2017-07-02 11:43:00,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6171,Chocolate Iced Glazed,2017-07-02 11:43:00,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6172,Original Glazed,2017-07-02 11:44:58,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6173,Original Glazed,2017-07-02 11:47:01,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6173,Original Glazed,2017-07-02 11:47:01,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6173,Drinks,2017-07-02 11:47:01,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6174,Glazed Chocolate Cake,2017-07-02 11:50:33,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6175,Original Glazed,2017-07-02 12:16:22,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6176,Chocolate Iced Glazed,2017-07-02 12:23:03,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6177,Original Glazed,2017-07-02 12:30:41,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6177,Chocolate Iced Glazed,2017-07-02 12:30:41,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6178,Original Glazed,2017-07-02 12:32:15,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6178,Original Glazed,2017-07-02 12:32:15,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6178,Glazed Chocolate Cake,2017-07-02 12:32:15,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6179,Glazed Chocolate Cake,2017-07-02 12:49:41,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6179,Glazed Chocolate Cake,2017-07-02 12:49:41,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6180,Glazed Chocolate Cake,2017-07-02 12:50:45,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6180,Drinks,2017-07-02 12:50:45,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6181,Glazed Chocolate Cake,2017-07-02 13:03:45,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6181,Original Glazed,2017-07-02 13:03:45,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6182,Glazed Chocolate Cake,2017-07-02 13:06:24,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6182,Glazed Chocolate Cake,2017-07-02 13:06:24,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6182,Drinks,2017-07-02 13:06:24,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6182,Original Glazed,2017-07-02 13:06:24,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6182,Chocolate Iced Glazed,2017-07-02 13:06:24,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6183,Chocolate Iced Glazed,2017-07-02 13:27:44,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6183,Chocolate Iced Glazed,2017-07-02 13:27:44,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6183,Original Glazed,2017-07-02 13:27:44,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6183,Drinks,2017-07-02 13:27:44,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6184,Original Glazed,2017-07-02 13:33:14,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6184,Original Glazed,2017-07-02 13:33:14,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6184,Chocolate Iced Glazed,2017-07-02 13:33:14,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6185,Chocolate Iced Glazed,2017-07-02 13:41:13,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6186,Original Glazed,2017-07-02 13:44:40,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6187,Drinks,2017-07-02 13:49:18,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6188,Glazed Chocolate Cake,2017-07-02 14:26:30,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6189,Glazed Chocolate Cake,2017-07-02 14:26:57,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6189,Glazed Chocolate Cake,2017-07-02 14:26:57,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6190,Original Glazed,2017-07-02 14:46:51,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6190,Chocolate Iced Glazed,2017-07-02 14:46:51,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6191,Glazed Chocolate Cake,2017-07-02 14:52:23,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6191,Glazed Chocolate Cake,2017-07-02 14:52:23,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6191,Glazed Chocolate Cake,2017-07-02 14:52:23,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6192,Original Glazed,2017-07-02 15:03:18,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6192,Original Glazed,2017-07-02 15:03:18,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6192,Chocolate Iced Glazed,2017-07-02 15:03:18,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6192,Chocolate Iced Glazed,2017-07-02 15:03:18,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6193,Drinks,2017-07-02 15:42:37,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6193,Chocolate Iced Glazed,2017-07-02 15:42:37,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6194,Original Glazed,2017-07-02 15:54:36,Weekday,Vivo,2017-07-02,2017,July,Sunday,Afternoon,7,6
6194,Chocolate Iced Glazed,2017-07-02 15:54:36,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6195,Glazed Chocolate Cake,2017-07-02 15:55:58,Weekday,Jurong,2017-07-02,2017,July,Sunday,Afternoon,7,6
6196,Original Glazed,2017-07-02 16:19:02,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6197,Original Glazed,2017-07-02 16:47:37,Weekday,Jurong,2017-07-02,2017,July,Sunday,Evening,7,6
6197,Chocolate Iced Glazed,2017-07-02 16:47:37,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6198,Original Glazed,2017-07-02 17:01:48,Weekday,Jurong,2017-07-02,2017,July,Sunday,Evening,7,6
6198,Drinks,2017-07-02 17:01:48,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6198,Glazed Chocolate Cake,2017-07-02 17:01:48,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6198,Chocolate Iced Glazed,2017-07-02 17:01:48,Weekday,Jurong,2017-07-02,2017,July,Sunday,Evening,7,6
6198,Chocolate Iced Glazed,2017-07-02 17:01:48,Weekday,Jurong,2017-07-02,2017,July,Sunday,Evening,7,6
6198,Chocolate Iced Glazed,2017-07-02 17:01:48,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6198,Original Glazed,2017-07-02 17:01:48,Weekday,Jurong,2017-07-02,2017,July,Sunday,Evening,7,6
6199,Original Glazed,2017-07-02 17:06:40,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6199,Glazed Chocolate Cake,2017-07-02 17:06:40,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6199,Chocolate Iced Glazed,2017-07-02 17:06:40,Weekday,Jurong,2017-07-02,2017,July,Sunday,Evening,7,6
6200,Drinks,2017-07-02 17:26:00,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6201,Glazed Chocolate Cake,2017-07-02 17:34:23,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6201,Glazed Chocolate Cake,2017-07-02 17:34:23,Weekday,Vivo,2017-07-02,2017,July,Sunday,Evening,7,6
6202,Original Glazed,2017-08-02 08:34:11,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6203,Chocolate Iced Glazed,2017-08-02 08:37:15,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6205,Original Glazed,2017-08-02 09:09:37,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6206,Original Glazed,2017-08-02 09:39:18,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6206,Glazed Chocolate Cake,2017-08-02 09:39:18,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6207,Glazed Chocolate Cake,2017-08-02 09:42:40,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6207,Original Glazed,2017-08-02 09:42:40,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6207,Drinks,2017-08-02 09:42:40,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6207,Drinks,2017-08-02 09:42:40,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6208,Original Glazed,2017-08-02 10:21:59,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6208,Original Glazed,2017-08-02 10:21:59,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6208,Chocolate Iced Glazed,2017-08-02 10:21:59,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6209,Original Glazed,2017-08-02 10:24:07,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6209,Original Glazed,2017-08-02 10:24:07,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6210,Original Glazed,2017-08-02 10:30:26,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6211,Original Glazed,2017-08-02 10:30:45,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6212,Original Glazed,2017-08-02 10:36:09,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6213,Original Glazed,2017-08-02 10:48:07,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Morning,8,2
6213,Glazed Chocolate Cake,2017-08-02 10:48:07,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Morning,8,2
6214,Original Glazed,2017-08-02 11:16:58,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Afternoon,8,2
6215,Original Glazed,2017-08-02 11:41:36,Weekday,Vivo,2017-08-02,2017,August,Wednesday,Afternoon,8,2
6215,Original Glazed,2017-08-02 11:41:36,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Afternoon,8,2
6215,Glazed Chocolate Cake,2017-08-02 11:41:36,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Afternoon,8,2
6215,Glazed Chocolate Cake,2017-08-02 11:41:36,Weekday,Jurong,2017-08-02,2017,August,Wednesday,Afternoon,8,2
